Fitness Score,Car Position
406.7635138645597,"(72, 25)"
406.7156700874409,"(73, 25)"
406.6904122867523,"(73, 25)"
406.425370052931,"(19, 29)"
406.39297355604526,"(19, 29)"
406.03256765489346,"(19, 29)"
405.9760936965005,"(19, 29)"
405.64446259654954,"(19, 29)"
405.5508000157123,"(19, 29)"
405.2561835860558,"(19, 29)"
405.2199639440793,"(3, 28)"
404.97361973089556,"(3, 28)"
404.9296433961401,"(3, 28)"
404.6376747085911,"(3, 28)"
404.6320273980819,"(3, 28)"
404.3793480897343,"(3, 28)"
404.30222288919265,"(3, 28)"
404.12034243242,"(4, 28)"
403.99131836093875,"(3, 28)"
403.8845023021503,"(4, 28)"
403.6629175950427,"(4, 28)"
403.6382146306684,"(3, 28)"
403.50934968078576,"(88, 26)"
403.38408339445107,"(88, 26)"
403.3300410528974,"(3, 28)"
403.2703001953884,"(88, 26)"
403.15466224148923,"(88, 26)"
403.1117371175603,"(72, 25)"
403.10112381733774,"(73, 25)"
403.08154389663537,"(73, 25)"
403.00584262270075,"(3, 28)"
402.71942344756644,"(4, 28)"
402.4358370790398,"(4, 28)"
402.1253215288591,"(4, 28)"
401.84861840677905,"(4, 28)"
401.5820641163576,"(4, 28)"
401.2763388476197,"(4, 28)"
401.0900694077326,"(88, 26)"
400.8888199619243,"(88, 26)"
400.746277079252,"(88, 26)"
400.57550962863013,"(88, 26)"
400.4516559008419,"(88, 26)"
400.31936107016026,"(88, 26)"
400.23363626643044,"(72, 25)"
400.1714190574399,"(73, 25)"
400.1269306200945,"(73, 25)"
400.0998883313942,"(73, 25)"
364.9312692652408,"(37, 23)"
364.836511665975,"(53, 24)"
364.64169216047844,"(69, 25)"
364.3214684610564,"(85, 26)"
363.8757215604051,"(2, 28)"
363.30684023710984,"(18, 29)"
363.10898926200844,"(51, 31)"
362.80373929303585,"(51, 31)"
362.7487342931434,"(18, 29)"
362.69253093478176,"(51, 31)"
362.5905677067127,"(67, 32)"
362.5052848970852,"(51, 31)"
362.3567959257323,"(52, 31)"
362.32667342424315,"(26, 22)"
362.31179311157894,"(42, 23)"
362.29798790240704,"(67, 32)"
362.19431180101463,"(10, 21)"
362.1841092641645,"(67, 32)"
362.16033977862037,"(34, 30)"
362.14424133751555,"(58, 24)"
362.1330979538862,"(83, 33)"
362.0252112452678,"(51, 31)"
361.9868511909951,"(67, 32)"
361.9707792280818,"(51, 31)"
361.96586786698066,"(51, 31)"
361.9574087085868,"(94, 19)"
361.87694807087087,"(68, 32)"
361.87492715420893,"(83, 33)"
361.85866324789635,"(73, 25)"
361.77851704850514,"(51, 31)"
361.7741396337061,"(51, 31)"
361.7689636312484,"(99, 34)"
361.75118774835204,"(83, 33)"
361.7458562516305,"(51, 31)"
361.71584055148514,"(51, 31)"
361.6596821957125,"(51, 31)"
361.60592451707333,"(50, 31)"
361.54926733206185,"(83, 33)"
361.5199182812858,"(15, 36)"
361.50999067571314,"(67, 32)"
361.50624708645586,"(79, 18)"
361.49789980538753,"(99, 34)"
361.4616368628411,"(67, 32)"
361.4552285578481,"(67, 32)"
361.4505421708594,"(89, 26)"
361.4385431015277,"(84, 33)"
361.3834518503037,"(99, 34)"
361.26475560981146,"(67, 32)"
361.2564973140295,"(67, 32)"
361.25453296201016,"(67, 32)"
361.246288025719,"(51, 31)"
361.2379238203102,"(15, 36)"
361.2003980321869,"(99, 34)"
361.1974365603033,"(52, 31)"
361.1950804305385,"(67, 32)"
361.13427694426133,"(67, 32)"
361.1315915650069,"(15, 36)"
361.12756419786183,"(66, 32)"
361.09575292851275,"(51, 31)"
361.0915406239952,"(0, 35)"
361.0838388763115,"(83, 33)"
361.0740103572828,"(51, 31)"
361.0253927306093,"(79, 18)"
361.0201837768264,"(83, 33)"
361.01917602627714,"(5, 28)"
361.01304373076687,"(83, 33)"
361.0013174441508,"(52, 31)"
360.9278076989167,"(15, 36)"
360.9271070986789,"(15, 36)"
360.8383700120224,"(15, 36)"
360.83610584392954,"(83, 33)"
360.831103968747,"(83, 33)"
360.8118980372094,"(83, 33)"
360.79796639116086,"(21, 29)"
360.76302715970485,"(83, 33)"
360.73288472644174,"(67, 32)"
360.71687354549135,"(99, 34)"
360.705800920443,"(83, 33)"
360.68936230812955,"(83, 33)"
360.6816272892838,"(51, 31)"
360.66599717488157,"(68, 32)"
360.66397154113747,"(99, 34)"
360.6579213221244,"(99, 34)"
360.64787778129977,"(51, 31)"
360.6253221423812,"(51, 31)"
360.6188333519953,"(51, 31)"
360.6076697773502,"(67, 32)"
360.59618565906993,"(26, 22)"
360.56862123028276,"(67, 32)"
360.5443857593655,"(42, 23)"
360.53228045722693,"(21, 29)"
360.52538036410533,"(68, 32)"
360.5211346510198,"(11, 21)"
360.5116575435569,"(51, 31)"
360.48281923502367,"(99, 34)"
360.47857047102866,"(99, 34)"
360.45614608026204,"(15, 36)"
360.4421857358892,"(99, 34)"
360.3979777672691,"(99, 34)"
360.3915008195112,"(58, 24)"
360.3845482491313,"(15, 36)"
360.37730201549886,"(15, 36)"
360.3537244856052,"(51, 31)"
360.35171847573656,"(63, 17)"
360.3488613946859,"(95, 19)"
360.3362338187377,"(99, 34)"
360.329389738209,"(99, 34)"
360.32422500615706,"(51, 31)"
360.3198683978704,"(51, 31)"
360.2986310963184,"(84, 33)"
360.29701464942434,"(83, 33)"
360.2706355359781,"(37, 30)"
360.22396665088985,"(15, 36)"
360.19689248084484,"(67, 32)"
360.19347534460275,"(58, 24)"
360.1849681110959,"(15, 36)"
360.18253316560293,"(15, 36)"
360.1766975616527,"(15, 36)"
360.163790172558,"(83, 33)"
360.1385795658473,"(67, 32)"
360.1357370713106,"(67, 32)"
360.1294866173636,"(15, 36)"
360.11645120841644,"(83, 33)"
360.10460900355395,"(67, 32)"
360.100925088811,"(84, 33)"
360.075978686554,"(15, 36)"
360.0710585026999,"(15, 36)"
360.0175194822192,"(67, 32)"
360.0140927412381,"(51, 31)"
360.0127678050636,"(51, 31)"
360.0022573281153,"(79, 18)"
360.0003287927103,"(37, 30)"
359.9954128810971,"(51, 31)"
359.9875065691032,"(15, 36)"
359.9628255831006,"(15, 36)"
359.95051316603303,"(52, 31)"
359.945437125345,"(99, 34)"
359.93842285910085,"(0, 35)"
359.93273719556555,"(51, 31)"
359.8868944621162,"(73, 25)"
359.87092492944106,"(15, 36)"
359.85309563462744,"(67, 32)"
359.8380101502376,"(67, 32)"
359.82763225939925,"(67, 32)"
359.8130607841631,"(83, 33)"
359.79806313022453,"(99, 34)"
359.7686505601288,"(53, 31)"
359.7408519286366,"(99, 34)"
359.7400443491473,"(99, 34)"
359.7391386841078,"(83, 33)"
359.701205219366,"(83, 33)"
359.69552907805945,"(83, 33)"
359.66768978432765,"(15, 36)"
359.6515198329096,"(15, 36)"
359.6256375868998,"(52, 31)"
359.59566671895715,"(51, 31)"
359.58826176540947,"(83, 33)"
359.55690966541215,"(64, 17)"
359.5189574706412,"(67, 32)"
359.50787084858297,"(15, 36)"
359.5078264583341,"(67, 32)"
359.4897658484278,"(15, 36)"
359.4861352014673,"(15, 36)"
359.4841142812393,"(89, 26)"
359.4792327937434,"(67, 32)"
359.4767326729833,"(51, 31)"
359.4654539306799,"(68, 32)"
359.4648459943382,"(37, 30)"
359.4644959038459,"(15, 36)"
359.4623260228266,"(83, 33)"
359.4183387405755,"(67, 32)"
359.3941929144489,"(83, 33)"
359.3935425847613,"(99, 34)"
359.39117374547845,"(51, 31)"
359.39053355762553,"(83, 33)"
359.3832073101326,"(83, 33)"
359.35307517588944,"(99, 34)"
359.34162385230934,"(15, 36)"
359.3176213071616,"(69, 32)"
359.31175036872213,"(99, 34)"
359.27355265830965,"(15, 36)"
359.2244138894336,"(99, 34)"
359.15793356293165,"(99, 34)"
359.14772207449965,"(15, 36)"
359.1254560253632,"(52, 31)"
359.1190106134084,"(67, 32)"
359.09305326726763,"(15, 36)"
359.08729517247986,"(83, 33)"
359.08577123981524,"(51, 31)"
359.08571288481346,"(21, 29)"
359.08435470895756,"(83, 33)"
359.0529014606137,"(99, 34)"
359.04771420993853,"(83, 33)"
359.04718038556024,"(15, 36)"
359.0430168800459,"(99, 34)"
359.03692411064316,"(84, 33)"
359.0310208931841,"(5, 28)"
359.0259439261478,"(99, 34)"
359.01702342901916,"(67, 32)"
358.99101773478714,"(53, 31)"
358.97876102587094,"(83, 33)"
358.96537006192875,"(52, 31)"
358.9550194329782,"(15, 36)"
358.943172550554,"(15, 36)"
358.9138541157731,"(51, 31)"
358.9078816528285,"(51, 31)"
358.89888842114954,"(84, 33)"
358.8927313616613,"(51, 31)"
358.8877222446565,"(67, 32)"
358.86784279972727,"(15, 36)"
358.85981130205903,"(15, 36)"
358.7884765979122,"(15, 36)"
358.77691094987017,"(51, 31)"
358.7582459212779,"(15, 36)"
358.7328794718728,"(15, 36)"
358.72293865998023,"(99, 34)"
358.7101342301502,"(99, 34)"
358.703600864058,"(0, 35)"
358.6882636223456,"(51, 31)"
358.6757883811214,"(99, 34)"
358.67457461652674,"(83, 33)"
358.6592977239671,"(68, 32)"
358.6359244304977,"(99, 34)"
358.60885893986404,"(67, 32)"
358.5889003406137,"(51, 31)"
358.58303223815375,"(52, 31)"
358.5622581603854,"(67, 32)"
358.5608506758655,"(15, 36)"
358.5606964063931,"(37, 30)"
358.550500658478,"(0, 35)"
358.5382859478376,"(52, 31)"
358.5237090982234,"(21, 29)"
358.51081051082434,"(68, 32)"
358.47982162788884,"(68, 32)"
358.44592909697207,"(15, 36)"
358.4431463771788,"(83, 33)"
358.4425385687656,"(15, 36)"
358.4290755562968,"(15, 36)"
358.4175467805096,"(15, 36)"
358.40110640411916,"(67, 32)"
358.3829285260168,"(67, 32)"
358.37985104938497,"(67, 32)"
358.37547282704026,"(51, 31)"
358.372086392575,"(15, 36)"
358.3518831822549,"(51, 31)"
358.32439373151857,"(99, 34)"
358.3064673199879,"(16, 36)"
358.28061770540035,"(67, 32)"
358.25878391032575,"(84, 33)"
358.20092790287697,"(15, 36)"
358.192368086598,"(51, 31)"
358.1920017538656,"(83, 33)"
358.18068272986875,"(51, 31)"
358.17197304954743,"(67, 32)"
358.13594583335123,"(51, 31)"
358.1295957519624,"(83, 33)"
358.10662828530917,"(16, 36)"
358.0752080530818,"(52, 31)"
358.07108228459384,"(84, 33)"
358.06708380203173,"(99, 34)"
358.0566487966594,"(15, 36)"
358.0518490163199,"(67, 32)"
358.0467340800857,"(37, 30)"
358.04335541360604,"(84, 33)"
358.03653859194964,"(68, 32)"
357.99656902644364,"(37, 30)"
357.952056467047,"(83, 33)"
357.94806460540894,"(51, 31)"
357.9475692329165,"(83, 33)"
357.94584456671174,"(83, 33)"
357.94058480759537,"(0, 35)"
357.8841902269395,"(99, 34)"
357.880247496315,"(51, 31)"
357.85996080490435,"(67, 32)"
357.84629474131464,"(67, 32)"
357.82181599278965,"(15, 36)"
357.8074579656837,"(83, 33)"
357.79109080369886,"(51, 31)"
357.78246177531213,"(99, 34)"
357.73429984415424,"(83, 33)"
357.73261887594646,"(0, 35)"
357.69041650265535,"(0, 35)"
357.6862259472907,"(16, 36)"
357.67531124543575,"(67, 32)"
357.6673861712189,"(67, 32)"
357.6548493870157,"(15, 36)"
357.6515368110869,"(15, 36)"
357.6198641571704,"(83, 33)"
357.61939117935805,"(99, 34)"
357.615802763642,"(67, 32)"
357.6102354031903,"(84, 33)"
357.60222184703935,"(68, 32)"
357.5980305177104,"(99, 34)"
357.58792949797106,"(99, 34)"
357.54626784570297,"(53, 31)"
357.5455005310019,"(52, 31)"
357.5179558379854,"(15, 36)"
357.4895680961761,"(16, 36)"
357.4805302913662,"(53, 31)"
357.46524146047125,"(99, 34)"
357.4413882847738,"(67, 32)"
357.4304087333923,"(16, 36)"
357.41683697634545,"(83, 33)"
357.4158597894763,"(83, 33)"
357.4110473284172,"(51, 31)"
357.38172287818355,"(99, 34)"
357.3599810680728,"(67, 32)"
357.3360288591968,"(15, 36)"
357.33201076784263,"(15, 36)"
357.3252825998571,"(15, 36)"
357.31245022603207,"(67, 32)"
357.2726855498248,"(99, 34)"
357.2708494047653,"(99, 34)"
357.2394848711691,"(83, 33)"
357.235894259255,"(83, 33)"
357.21088997407213,"(84, 33)"
357.1774749484511,"(83, 33)"
357.17455686017934,"(15, 36)"
357.1221258002615,"(15, 36)"
357.1197786742863,"(15, 36)"
357.1105006567249,"(69, 32)"
357.0735573097175,"(99, 34)"
357.0545170349719,"(68, 32)"
357.0469370787031,"(99, 34)"
357.0145831112406,"(15, 36)"
356.99812754752094,"(68, 32)"
356.99422183562194,"(83, 33)"
356.98471491512004,"(15, 36)"
356.9463735994393,"(67, 32)"
356.9340302413717,"(83, 33)"
356.9038554593882,"(83, 33)"
356.90169037077135,"(15, 36)"
356.888686863698,"(0, 35)"
356.87356563662485,"(99, 34)"
356.87067705712695,"(99, 34)"
356.84160599866175,"(99, 34)"
356.8140145798701,"(15, 36)"
356.80649474173646,"(15, 36)"
356.8003196608875,"(15, 36)"
356.7047544953313,"(85, 33)"
356.6565932468695,"(99, 34)"
356.65588830179456,"(16, 36)"
356.61994401706943,"(83, 33)"
356.6169387841305,"(99, 34)"
356.6041077987384,"(15, 36)"
356.59660591699736,"(84, 33)"
356.58678345896845,"(15, 36)"
356.55497520183496,"(15, 36)"
356.5534476425196,"(83, 33)"
356.5340695766881,"(99, 34)"
356.39555162922073,"(15, 36)"
356.38471343100696,"(15, 36)"
356.37488315427805,"(15, 36)"
356.3598994289191,"(0, 35)"
356.281578141503,"(15, 36)"
356.26515735035827,"(99, 34)"
356.2471705213794,"(99, 34)"
356.24700063613324,"(0, 35)"
356.17302381753296,"(15, 36)"
356.1257002844208,"(16, 36)"
355.98632902027623,"(15, 36)"
355.9845475347931,"(16, 36)"
355.98088758108,"(99, 34)"
355.80069785783525,"(15, 36)"
355.78388888816716,"(16, 36)"
355.75583308256483,"(15, 36)"
354.29221507237355,"(51, 31)"
353.9765571479573,"(51, 31)"
353.64670793007485,"(67, 32)"
353.4410321942838,"(83, 33)"
353.27172629729927,"(99, 34)"
353.2582876881038,"(15, 36)"
353.1447429664665,"(99, 34)"
353.062004674866,"(15, 36)"
352.95578650426825,"(15, 36)"
352.65426719308414,"(15, 36)"
352.39946646726753,"(99, 34)"
352.19406391987,"(99, 34)"
352.0289442804533,"(83, 33)"
351.8934604047344,"(83, 33)"
351.7956112365623,"(67, 32)"
351.71807548018694,"(67, 32)"
351.6849237408575,"(51, 31)"
351.67711645743907,"(67, 32)"
351.6739246185484,"(51, 31)"
348.91007069408363,"(15, 36)"
348.58693834960604,"(15, 36)"
348.34873588391656,"(99, 34)"
348.138347450462,"(99, 34)"
347.96784587412884,"(83, 33)"
347.81187960177516,"(83, 33)"
347.67472320022927,"(83, 33)"
347.57888231267617,"(67, 32)"
347.54728352744996,"(51, 31)"
347.53865518499185,"(51, 31)"
347.5367250681705,"(67, 32)"
341.12460775015927,"(15, 36)"
340.68661106233986,"(15, 36)"
340.2759958513969,"(15, 36)"
339.8565150909425,"(15, 36)"
339.49649024630514,"(99, 34)"
339.1786858348754,"(99, 34)"
338.86540012496386,"(99, 34)"
338.55032222214743,"(99, 34)"
338.30167646160317,"(83, 33)"
338.11118818563966,"(83, 33)"
337.86501425004076,"(83, 33)"
337.6766277074129,"(83, 33)"
337.50460573685206,"(67, 32)"
337.3594876264855,"(67, 32)"
337.2272427479717,"(67, 32)"
337.088661275431,"(67, 32)"
336.98178978120944,"(51, 31)"
336.91564069936277,"(51, 31)"
336.82441636869567,"(51, 31)"
336.7460213872096,"(51, 31)"
336.39751455300836,"(15, 36)"
336.3645812088456,"(15, 36)"
335.98855729823856,"(15, 36)"
335.9688134887407,"(15, 36)"
335.5817457009445,"(15, 36)"
335.54609071704033,"(15, 36)"
335.14465175872937,"(15, 36)"
335.13918284508037,"(15, 36)"
334.7988085939582,"(99, 34)"
334.70736075787266,"(15, 36)"
334.49573454639193,"(99, 34)"
334.3726204773919,"(99, 34)"
334.1671056271068,"(99, 34)"
334.06318226126655,"(99, 34)"
333.882597047916,"(99, 34)"
333.7505153187277,"(99, 34)"
333.55091703110315,"(99, 34)"
333.42451269638735,"(99, 34)"
333.313369252082,"(83, 33)"
333.20710002874034,"(83, 33)"
333.1057824544353,"(83, 33)"
332.97939852345013,"(83, 33)"
332.8843193330997,"(83, 33)"
332.76910831280486,"(83, 33)"
332.67205218189554,"(83, 33)"
332.55357046649004,"(83, 33)"
332.4964400497157,"(67, 32)"
332.38993582883876,"(67, 32)"
332.37503778081197,"(67, 32)"
332.23927738616294,"(67, 32)"
332.23380658504186,"(67, 32)"
332.1132177477291,"(67, 32)"
332.10160453171665,"(67, 32)"
331.9920160296686,"(51, 31)"
331.96103831350507,"(67, 32)"
331.90096627349686,"(51, 31)"
331.8599504969865,"(51, 31)"
331.8530537469803,"(51, 31)"
331.78244392467326,"(51, 31)"
331.77143128364844,"(51, 31)"
331.7120992663387,"(51, 31)"
331.64418813093454,"(51, 31)"
281.20789208583346,"(31, 37)"
280.93423716494544,"(31, 37)"
280.6696960890736,"(31, 37)"
280.6257555673916,"(31, 37)"
280.5959269124748,"(31, 37)"
280.5341469142059,"(31, 37)"
280.4029458191681,"(31, 37)"
280.1558775136286,"(31, 37)"
280.1127745077013,"(47, 38)"
280.08482517424346,"(47, 38)"
280.0815247777907,"(31, 37)"
280.0732252279242,"(31, 37)"
279.96170718898395,"(31, 37)"
279.8917253902505,"(31, 37)"
279.87555524029216,"(47, 38)"
279.8557445311323,"(31, 37)"
279.8164120796304,"(31, 37)"
279.7608271301064,"(31, 37)"
279.6977674496358,"(63, 39)"
279.6830706241798,"(31, 37)"
279.67015195853264,"(31, 37)"
279.6348612548123,"(63, 39)"
279.6090165359766,"(31, 37)"
279.55782953121076,"(47, 38)"
279.5536927498106,"(31, 37)"
279.54552163979,"(31, 37)"
279.44666788046413,"(47, 38)"
279.41966949961966,"(63, 39)"
279.35265556332575,"(31, 37)"
279.3510842381841,"(47, 38)"
279.3504320185732,"(31, 37)"
279.32057852273516,"(79, 40)"
279.2880920233981,"(31, 37)"
279.2615450977624,"(79, 40)"
279.2284487666366,"(31, 37)"
279.1938365124209,"(31, 37)"
279.178862014613,"(47, 38)"
279.16027501566924,"(31, 37)"
279.1447902931228,"(47, 38)"
279.09584522019554,"(63, 39)"
279.0818120282347,"(47, 38)"
279.05309561482267,"(79, 40)"
279.02568810984735,"(47, 38)"
279.021538076357,"(79, 40)"
279.01945086501036,"(31, 37)"
279.001128279948,"(47, 38)"
278.9888447163526,"(63, 39)"
278.96771045182516,"(31, 37)"
278.9518972091847,"(79, 40)"
278.905566330913,"(63, 39)"
278.87552145105195,"(31, 37)"
278.82693454016623,"(47, 38)"
278.8155385554453,"(31, 37)"
278.77049017364277,"(47, 38)"
278.73837759299084,"(79, 40)"
278.7379077027467,"(79, 40)"
278.7152585233889,"(95, 41)"
278.7008197165625,"(47, 38)"
278.69347393355525,"(63, 39)"
278.68295589560273,"(95, 41)"
278.6826868388653,"(63, 39)"
278.68248173013944,"(49, 38)"
278.6814004545352,"(31, 37)"
278.6368782885444,"(31, 37)"
278.63358530897403,"(47, 38)"
278.62818048448355,"(63, 39)"
278.6255047077324,"(79, 40)"
278.6223381121197,"(31, 37)"
278.57860527265325,"(31, 37)"
278.5757191573343,"(63, 39)"
278.5660059894503,"(63, 39)"
278.5432302915026,"(31, 37)"
278.514317881287,"(79, 40)"
278.48384173621565,"(47, 38)"
278.4678877985341,"(31, 37)"
278.46286540547584,"(95, 41)"
278.45613807915186,"(31, 37)"
278.455213589227,"(47, 38)"
278.42203841971934,"(79, 40)"
278.4045342656198,"(65, 39)"
278.3794008959455,"(63, 39)"
278.35067883321136,"(31, 37)"
278.3162313886472,"(63, 39)"
278.3153368207698,"(79, 40)"
278.3035252507,"(79, 40)"
278.2988092259209,"(63, 39)"
278.29079596601576,"(47, 38)"
278.2606722675345,"(79, 40)"
278.24807217150055,"(31, 37)"
278.2459447396283,"(63, 39)"
278.2205783914039,"(79, 40)"
278.2113384327417,"(47, 38)"
278.2084703614471,"(79, 40)"
278.18782861148543,"(79, 40)"
278.18490501285174,"(65, 39)"
278.17119977735354,"(63, 39)"
278.15278364710747,"(31, 37)"
278.14842405980767,"(85, 33)"
278.14817470343434,"(95, 41)"
278.13852451485747,"(31, 37)"
278.11946002826613,"(31, 37)"
278.11426866503217,"(47, 38)"
278.1129350240868,"(31, 37)"
278.05283486866676,"(31, 37)"
278.0494521302154,"(95, 41)"
278.04829901827867,"(63, 39)"
278.03466221582215,"(47, 38)"
278.02104411426933,"(47, 38)"
278.0200115169373,"(79, 40)"
278.0159918073067,"(79, 40)"
278.0099421328503,"(63, 39)"
277.9396701463919,"(81, 40)"
277.93813125446195,"(79, 40)"
277.9330458230925,"(95, 41)"
277.9297427371981,"(79, 40)"
277.92076179576407,"(79, 40)"
277.91489739959536,"(31, 37)"
277.9098814807611,"(31, 37)"
277.9039720279771,"(79, 40)"
277.89402109434775,"(31, 37)"
277.88515374410855,"(79, 40)"
277.88190117313,"(79, 40)"
277.86022040805886,"(47, 38)"
277.83915832978727,"(63, 39)"
277.8096309219265,"(32, 37)"
277.80623064606414,"(79, 40)"
277.79030118074394,"(47, 38)"
277.7775316083542,"(97, 41)"
277.74732035406777,"(1, 35)"
277.7364400807542,"(31, 37)"
277.7274560345012,"(47, 38)"
277.7217455608045,"(79, 40)"
277.7202767456368,"(95, 41)"
277.6788320240062,"(95, 41)"
277.67335393539355,"(63, 39)"
277.6678430051444,"(79, 40)"
277.6665372400401,"(95, 41)"
277.6655708822358,"(96, 41)"
277.6576459181791,"(79, 40)"
277.6146903134148,"(31, 37)"
277.61067283344397,"(95, 41)"
277.60236022511265,"(31, 37)"
277.60211223216254,"(63, 39)"
277.59797243913005,"(95, 41)"
277.5759941084103,"(63, 39)"
277.575295762568,"(47, 38)"
277.57287146100543,"(79, 40)"
277.55204429697005,"(31, 37)"
277.53510211820816,"(63, 39)"
277.50742277251067,"(79, 40)"
277.49689542988,"(31, 37)"
277.46895389057767,"(79, 40)"
277.46625707546264,"(63, 39)"
277.441528081857,"(32, 37)"
277.4096816862238,"(63, 39)"
277.4083159196245,"(47, 38)"
277.40377404864586,"(95, 41)"
277.3970501744992,"(47, 38)"
277.39628734183515,"(31, 37)"
277.3929512688381,"(17, 36)"
277.3760975622428,"(47, 38)"
277.3718450676448,"(79, 40)"
277.3421922627067,"(95, 41)"
277.3177900696344,"(31, 37)"
277.2873884091236,"(79, 40)"
277.2854714742537,"(48, 38)"
277.273034125603,"(95, 41)"
277.2555974572187,"(63, 39)"
277.22872075684876,"(79, 40)"
277.21165485373376,"(95, 41)"
277.20322280399193,"(79, 40)"
277.19908985693803,"(31, 37)"
277.1970071486768,"(31, 37)"
277.190762214472,"(63, 39)"
277.170833928,"(79, 40)"
277.16591012251644,"(32, 37)"
277.1308912990768,"(32, 37)"
277.1256480281084,"(63, 39)"
277.1018458706436,"(79, 40)"
277.0852827742854,"(47, 38)"
277.0799840729214,"(95, 41)"
277.07592806393717,"(79, 40)"
277.06111902948237,"(47, 38)"
277.0588193693904,"(47, 38)"
277.03246915890287,"(17, 36)"
277.0120476441792,"(31, 37)"
277.0055223800723,"(31, 37)"
277.00535626590056,"(47, 38)"
276.9730949635265,"(79, 40)"
276.9413333408177,"(32, 37)"
276.9354222176775,"(63, 39)"
276.9320813065565,"(63, 39)"
276.9316606595079,"(95, 41)"
276.9277140521591,"(63, 39)"
276.9253636663219,"(31, 37)"
276.8900866732993,"(95, 41)"
276.8794870995274,"(31, 37)"
276.8740317396813,"(63, 39)"
276.86646155753283,"(79, 40)"
276.86136122019747,"(63, 39)"
276.84034744625393,"(79, 40)"
276.80496221501033,"(79, 40)"
276.7973120195363,"(31, 37)"
276.78522543279803,"(47, 38)"
276.78454876016,"(79, 40)"
276.75364304110565,"(79, 40)"
276.71813452290183,"(95, 41)"
276.70963808232284,"(31, 37)"
276.6809358007896,"(33, 37)"
276.67407277183275,"(47, 38)"
276.6626116972078,"(32, 37)"
276.65737759247634,"(31, 37)"
276.6381704324207,"(95, 41)"
